"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Sweden","SWE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4677671","4592918","4504162","4472053","4528182","4521856","4507223","4468932","4515581","4487120","4558776","4579588","4607164","4622281","4690191","4768932","4844850","4904595","4912421","4947828","5012570","5052398","5122087","5174559","5230067","5307317","5406464","5483210","5554111","5569519","5638697","5723799","5829755",
"Eswatini","SWZ","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256568","269011","278206","274185","270924","278939","285809","291865","297888","303654","309402","314906","319956","324619","328772","332638","336723","340887","344805","348073","350879","353558","356398","359803","363885","367503","371733","376388","381189","383785","391180","399122","405086",
"Sint Maarten (Dutch part)","SXM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3538090","3647687","3792601","3877130","3960162","4123765","4290162","4461015","4674812","4896897","4976896","5054818","5128188","5219894","5311993","5534966","5802048","5959077","5949301","6062430","6271527","5590992","5000118","4548018","4305060","4290210","4372836","4572156","4914951","4992919","5281602","5816121","6314719",
"Turks and Caicos Islands","TCA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2309235","2419061","2446150","2455715","2561717","2665029","2719238","2780394","2852725","2922609","2987408","3063495","3175485","3318111","3437328","3531459","3620713","3720190","3825049","3921726","4030272","4144051","4266330","4393752","4495591","4600694","4725553","4858714","5026862","5151257","5322620","5602330","5806355",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","847929072","861528665","873617163","888872392","903412165","918706608","933893348","950231880","965130843","980117936","992109146","1003012786","1014524239","1026163218","1036556389","1045863163","1056476048","1061847911","1065537278","1069112110","1080488959","1086360935","1089161054","1094851416","1099303182","1101821688","1102328297","1106224455","1110200751","1095347657","1111876529","1122338381","1126060538",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197564677","197930981","195191109","194803719","194600720","193507177","192361319","192268587","197005279","196858463","196193402","196247551","195867320","196254324","197205419","197819855","199651124","201471453","202987963","204716823","206518605","207299625","208185714","209260662","210104066","211243949","212060075","212685700","212628172","209128403","211583329","193569629","192411941",
"Togo","TGO","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1308947","1350923","1345515","1353917","1419259","1476257","1528230","1577701","1627828","1676842","1726641","1774697","1823712","1875105","1927374","1988057","2052272","2115499","2177901","2236750","2296975","2357837","2419881","2483698","2549134","2616440","2685319","2755426","2826292","2877773","2975025","3074425","3165789",
"Thailand","THA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29754025","30431209","31090190","31715644","32441917","33148803","33854888","33973096","34134551","34800731","35667412","36214889","36730283","37474638","38143753","38276335","39112784","39500136","39613757","39447288","40871917","41198445","40085032","40209226","40201742","39942542","39798925","40229448","39952396","40206906","40356693","40907648","40813511",
"Tajikistan","TJK","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1391868","1406202","1407867","1420714","1445090","1475137","1504967","1532900","1563388","1606138","1660750","1717056","1773808","1840669","1876538","1909372","1935627","1958820","1999281","2047575","2094999","2141635","2190056","2239463","2290338","2343422","2376361","2407127","2439477","2470914","2516376","2611584","2677489",
"Turkmenistan","TKM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1165329","1227700","1266242","1340823","1396596","1417774","1474620","1496383","1503838","1535089","1570764","1616317","1654141","1689067","1709569","1733015","1756150","1773789","1805624","1831094","1847458","1868441","1889848","1910289","1934315","1957683","1979730","2001782","2024231","1997917","2013301","2117405","2163083",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170964064","175905531","181155427","186189467","191286636","194212260","201234003","206379528","211014847","215178154","220081983","224887136","230206435","236571662","242399672","247939184","251837866","255934298","261268435","263478802","266599881","273007551","276504022","280062163","284848578","288999155","293954182","298729235","303226931","287493727","301927785","309140470","313000706",
"Timor-Leste","TLS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","303716","305667","307634","310274","313143","315940","320237","326065","341748","343816","346221","354705","362305","370497","380380","393652","403147","412412","422042","431707","442441","453650","466912","480394","493404","505198","520019","534219","542209","550988","562445","580820","596825",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62251145","64137883","66027476","67971624","69592682","71341042","73609781","75877184","79231394","81319458","83210219","84615536","87351881","90345732","93351481","95781559","98188149","98962489","101683509","104195811","104802380","105924612","107966481","108901710","110216201","112668158","113743796","114841219","116043800","113627766","116756333","122055740","125240846",
"Tonga","TON","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33470","34207","34939","35681","35673","35682","35896","36258","36563","36801","36965","37058","37096","37109","37109","37108","37162","37248","37294","37347","37363","37242","37036","36797","36573","36418","36317","36260","36419","36409","36740","37850","38483",
"South Asia (IDA & IBRD)","TSA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384244852","393482395","403152503","413629078","426617714","441532939","456840834","472297139","487847594","503794899","512937857","521944248","530806921","539488431","547428605","559125703","570824234","582488150","594969976","607892296","614395834","621298542","631969133","641315490","652446030","660953673","672196707","679901254","688988015","691549512","712404839","733876869","776968229",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200743613","206205285","211610968","217407725","223705442","229941271","236119050","242648485","249495338","256574206","263998784","271744753","279678195","287868136","296207181","304300597","312470361","320667959","328466785","335609346","345354143","353869609","363198554","372714045","383844024","395102128","405932697","417354909","429542305","437715643","452714163","468906660","483928351",
"Trinidad and Tobago","TTO","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","492113","502930","510612","528137","545135","557669","570876","584169","591320","604964","610493","623433","639823","663384","679217","688837","690781","697130","694170","679616","674603","693119","694768","707968","696897","693991","690375","695724","695102","672932","668306","675249","681265",
"Tunisia","TUN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2609546","2684017","2774784","2862078","2946813","3030225","3115089","3170401","3225286","3279579","3332508","3382757","3428609","3468620","3502286","3572996","3648430","3729378","3810664","3892730","3974997","4077364","4084374","4103893","4121291","4162572","4178516","4204927","4240681","4087964","4136323","4359803","4445313",
"Turkiye","TUR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20423991","20579200","19657574","21126841","21438138","21777881","21780014","22359924","22791604","22052875","22462109","22818051","22701681","22213390","22722966","22701823","23018367","23770341","24694136","25794958","26981022","27535298","28576887","29245699","30216096","31174275","32167323","32874112","33249207","31361351","33070239","34630319","35111887",
"Tuvalu","TUV","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12543625","12919035","13375429","13928992","14419640","14765872","15129850","15563775","16008466","16486247","16955479","17496682","18051900","18621845","19204746","19802584","20225225","20635599","21001337","21393289","21865045","22376520","22926545","23506979","24200892","24960918","25739955","26515547","27288953","27839215","28746124","30096296","31219073",
"Uganda","UGA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6492431","6706125","6926204","7137229","7273738","7415858","7594788","7793558","8041854","8289243","8537792","8810532","9100783","9377842","9660213","9960400","10281641","10622845","10979617","11353046","11740672","12143029","12561282","13026478","13550001","14163205","14847009","15499088","16170475","16722952","17541680","18242785","18881435",
"Ukraine","UKR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24269840","24293893","24266616","24130511","23948277","23759025","23579292","23445196","23329207","23195753","23064790","22951193","22824874","22682516","22529601","22365498","22455476","22353775","22246256","22140771","22037073","21940939","21834999","21670714","21563197","21453122","21345004","21244133","21148251","20585937","20299619","","",
"Upper middle income","UMC","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1068153218","1084255416","1096278477","1113691238","1130892228","1146108892","1165257938","1184270094","1206176913","1223653107","1237494291","1252862648","1268099739","1284403072","1298883909","1311311075","1324722880","1333109112","1340105802","1343320202","1357376636","1368849094","1373772320","1381284516","1391020082","1397702514","1403955029","1411339757","1419402856","1389343645","1422746047","1437976579","1440519117",
"Uruguay","URY","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1345579","1359692","1347025","1393814","1429263","1465534","1483567","1501567","1480666","1498137","1539514","1504842","1487819","1502865","1509310","1578246","1633168","1646995","1675615","1674178","1730444","1720216","1720501","1757881","1742337","1742862","1738336","1735162","1743411","1684519","1738442","1750626","1775121",
"United States","USA","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128277990","130387356","131792391","134076659","135975697","138055157","140577814","142198651","144105404","146165416","147200475","148166550","148886198","150113013","152044690","154154002","155503665","157246174","157377606","157357516","157443452","158452840","158809862","159540139","160644681","162448669","163971527","165307010","167100511","165641653","166189867","168190133","170602911",
"Uzbekistan","UZB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7412254","7750070","7989730","8252747","8470833","8687886","8884329","9089993","9263024","9490794","9717598","9951478","10177216","10360242","10548387","10734030","10910271","11103030","11313657","11680604","12035107","12225969","12404289","12579726","12741960","12913664","13093345","13249966","13403597","13371680","13623766","13970925","14184361",
"St. Vincent and the Grenadines","VCT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44331","45073","45846","46333","47053","47569","48119","48652","49105","49481","49819","50284","50741","51040","51276","51683","52002","52301","52466","52522","52595","52661","52680","52692","52739","52749","52771","52888","52886","51085","51715","52818","53060",
"Venezuela, RB","VEN","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8113709","8364992","8603005","8834449","9092367","9337029","9610258","9862629","10083567","10352312","10620070","10817560","11007230","11383901","11695705","12062613","12233922","12453087","12638870","12831302","13014061","13131113","13251950","13365100","13467003","13499592","13279022","12663428","11515104","10397649","10401333","10968535","11548202",
"British Virgin Islands","VGB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50816","51994","55853","52685","49828","47277","47319","47372","46725","47925","50147","49717","48940","50874","52106","52734","53576","53658","53822","52343","53049","52225","49378","48813","50865","50528","51143","47523","45034","45478","45794","46633","46343",
"Viet Nam","VNM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32731098","33523960","34342796","35168396","36011734","36895984","37199016","37949913","38878581","39197846","40501911","41125859","41724856","42252511","43725098","45207163","46689587","48035092","49365082","50409727","51233476","51880301","53110641","53761703","54503887","54678041","54999075","55246118","55877866","54751935","55034918","55688922","56149382",
"Vanuatu","VUT","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59575","61054","62648","63967","65661","67378","69078","71026","73154","75347","78272","81409","84135","86928","89694","92323","95290","98116","101100","103881","106195","108625","111122","113452","116023","118474","120987","123831","126757","128712","132628","137347","141633",
"World","WLD","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2328130469","2367558929","2402165336","2445117984","2489498722","2535135216","2585790668","2635358659","2690173987","2739538490","2777326876","2815959618","2856516676","2899107062","2942279321","2987194707","3032160535","3070767559","3107267013","3139809239","3175158506","3209575257","3242632810","3276871076","3314879750","3351313205","3385363615","3420463689","3457381946","3426310558","3502413323","3552899030","3624639024",
"Samoa","WSM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56070","56641","57137","57934","58236","58459","58943","59333","59708","59864","59927","60117","60378","60611","60902","61481","61992","62711","63706","64460","65054","66037","66849","67605","68129","68515","69251","70143","70843","71346","72959","75463","76895",
"Kosovo","XKX","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3007050","3117326","3239391","3366403","3522972","3677384","3836888","4005653","4185293","4261847","4342810","4427905","4517995","4614959","4730371","4868070","5016910","5171424","5329984","5491295","5582610","5677003","5777525","5882886","5273905","5483245","5692713","5898001","6104306","6237915","6334868","6663004","6882832",
"South Africa","ZAF","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15867850","16072382","16273778","16515224","16792468","17097879","17443141","17814021","18179270","18541865","18926590","19314482","19692815","20050904","20382896","20703758","21021772","21338378","21088301","19990943","21055801","21285409","21678833","21981198","23120551","23430091","23776332","23771537","24142655","22920638","23621462","24366735","25158403",
"Zambia","ZMB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2400010","2459908","2518848","2578499","2638661","2702605","2772935","2846682","2923922","3010821","3117688","3229935","3345142","3466073","3595064","3736112","3885334","4042425","4205149","4370803","4530638","4692777","4861494","5037575","5218288","5404433","5594492","5789287","6117559","6488754","6642413","6826898","7051257",
"Zimbabwe","ZWE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3653494","3766152","3828446","3874415","3960873","4083952","4211605","4336765","4443547","4513388","4554502","4584189","4612494","4628134","4632102","4655305","4688640","4711073","4743786","4787016","4842381","4930871","5052130","5187402","5330837","5479855","5626689","5770751","5912685","6001349","6182422","6370612","6560725",
